store_id,product_id,sale_date,quantity,unit_price,discount,category,brand,cost_price,location,region,gross_amount,net_amount,profit
10,133,2025-10-27,4,1663.09,336.05,furniture,BrandD,1932.18,New Melanie,south,6652.36,6316.31,-1412.41
5,103,2025-08-29,7,2419.99,305.54,clothing,BrandD,4319.4,Lake David,north,16939.93,16634.39,-13601.41
7,103,2025-10-14,5,3836.77,345.76,clothing,BrandD,4319.4,Lake David,south,19183.85,18838.09,-2758.91
5,103,2025-08-26,1,2683.2,297.48,clothing,BrandD,4319.4,Lake David,north,2683.2,2385.72,-1933.68
8,109,2025-10-11,4,248.81,393.65,clothing,BrandC,3019.85,North Kristopherborough,south,995.24,601.59,-11477.81
5,146,2025-08-13,8,4088.8,88.71,clothing,BrandD,2880.05,Lake David,north,32710.4,32621.69,9581.29
4,122,2025-09-28,7,3278.78,227.67,clothing,BrandA,115.9,Saraville,north,22951.46,22723.79,21912.49
7,131,2025-08-18,2,3902.32,289.48,groceries,BrandC,2587.55,Lake David,south,7804.64,7515.16,2340.06
8,134,2025-09-29,4,3767.34,465.74,toys,BrandD,891.59,North Kristopherborough,south,15069.36,14603.62,11037.26
2,130,2025-11-04,8,4572.37,46.56,toys,BrandE,4224.18,Brandonfurt,south,36578.96,36532.4,2738.96
4,110,2025-08-30,10,3575.81,149.65,toys,BrandA,2393.44,Saraville,north,35758.1,35608.45,11674.05
7,139,2025-09-17,2,4250.16,184.28,groceries,BrandB,2494.17,Lake David,south,8500.32,8316.04,3327.7
10,133,2025-10-24,9,574.65,189.47,furniture,BrandD,1932.18,New Melanie,south,5171.85,4982.38,-12407.24
6,109,2025-10-10,1,5579.08,33.83,clothing,BrandC,3019.85,South Donna,north,5579.08,5545.25,2525.4
10,121,2025-10-16,6,770.89,213.66,clothing,BrandC,874.97,New Melanie,south,4625.34,4411.68,-838.14
5,140,2025-09-20,6,4753.32,275.24,toys,BrandE,648.15,Lake David,north,28519.92,28244.68,24355.78
5,121,2025-09-03,3,1912.9,146.42,clothing,BrandC,874.97,Lake David,north,5738.7,5592.28,2967.37
1,111,2025-09-23,7,656.06,67.27,furniture,BrandE,1331.93,Thomasberg,south,4592.42,4525.15,-4798.36
7,126,2025-09-02,10,4626.85,347.31,furniture,BrandD,3833.61,Lake David,south,46268.5,45921.19,7585.09
5,140,2025-10-28,7,2710.41,137.21,toys,BrandE,648.15,Lake David,north,18972.87,18835.66,14298.61
1,148,2025-10-01,6,2461.41,263.53,electronics,BrandB,3686.35,Thomasberg,south,14768.46,14504.93,-7613.17
10,120,2025-09-10,9,4015.23,262.32,groceries,BrandB,1538.15,New Melanie,south,36137.07,35874.75,22031.4
1,138,2025-09-03,3,2922.83,347.91,toys,BrandB,3034.83,Thomasberg,south,8768.49,8420.58,-683.91
10,122,2025-08-22,8,3270.79,306.03,clothing,BrandA,115.9,New Melanie,south,26166.32,25860.29,24933.09
8,133,2025-09-06,2,947.83,54.65,furniture,BrandD,1932.18,North Kristopherborough,south,1895.66,1841.01,-2023.35
5,133,2025-09-29,1,2437.31,364.86,furniture,BrandD,1932.18,Lake David,north,2437.31,2072.45,140.27
4,135,2025-08-22,10,4815.28,314.49,electronics,BrandD,4772.15,Saraville,north,48152.8,47838.31,116.81
10,132,2025-09-23,2,3342.49,493.59,electronics,BrandB,1074.66,New Melanie,south,6684.98,6191.39,4042.07
6,146,2025-09-13,1,5766.79,241.83,clothing,BrandD,2880.05,South Donna,north,5766.79,5524.96,2644.91
4,137,2025-08-20,5,992.84,344.33,electronics,BrandC,4600.62,Saraville,north,4964.2,4619.87,-18383.23
4,120,2025-10-24,4,4112.14,466.95,groceries,BrandB,1538.15,Saraville,north,16448.56,15981.61,9829.01
10,131,2025-10-06,1,5497.89,493.14,groceries,BrandC,2587.55,New Melanie,south,5497.89,5004.75,2417.2
5,102,2025-09-08,1,4800.85,143.59,electronics,BrandC,3803.33,Lake David,north,4800.85,4657.26,853.93
3,124,2025-10-31,7,4416.55,304.42,electronics,BrandA,3626.44,Lake Tammychester,east,30915.85,30611.43,5226.35
2,122,2025-10-20,9,2332.81,158.24,clothing,BrandA,115.9,Brandonfurt,south,20995.29,20837.05,19793.95
1,144,2025-10-28,5,5704.37,262.7,electronics,BrandD,1273.32,Thomasberg,south,28521.85,28259.15,21892.55
5,108,2025-09-17,9,3388.12,497.51,toys,BrandB,1985.36,Lake David,north,30493.08,29995.57,12127.33
8,127,2025-08-20,7,3397.16,176.93,electronics,BrandC,2587.64,North Kristopherborough,south,23780.12,23603.19,5489.71
1,138,2025-09-21,7,870.93,64.86,toys,BrandB,3034.83,Thomasberg,south,6096.51,6031.65,-15212.16
10,120,2025-10-06,7,179.42,281.32,groceries,BrandB,1538.15,New Melanie,south,1255.94,974.62,-9792.43
6,147,2025-09-09,2,3640.43,259.85,groceries,BrandC,485.91,South Donna,north,7280.86,7021.01,6049.19
3,145,2025-08-30,9,3292.34,315.93,electronics,BrandE,1280.27,Lake Tammychester,east,29631.06,29315.13,17792.7
2,141,2025-10-09,9,5689.83,246.25,groceries,BrandE,1878.61,Brandonfurt,south,51208.47,50962.22,34054.73
5,102,2025-09-25,10,1932.44,89.95,electronics,BrandC,3803.33,Lake David,north,19324.4,19234.45,-18798.85
6,139,2025-08-25,3,4527.54,304.7,groceries,BrandB,2494.17,South Donna,north,13582.62,13277.92,5795.41
7,131,2025-09-16,5,5435.75,354.29,groceries,BrandC,2587.55,Lake David,south,27178.75,26824.46,13886.71
3,117,2025-09-11,2,2161.53,489.63,clothing,BrandD,3779.3,Lake Tammychester,east,4323.06,3833.43,-3725.17
4,142,2025-08-17,5,2564.03,0.79,toys,BrandC,4928.07,Saraville,north,12820.15,12819.36,-11820.99
3,150,2025-09-25,2,3928.7,11.99,electronics,BrandE,4892.12,Lake Tammychester,east,7857.4,7845.41,-1938.83
9,138,2025-09-24,9,3148.43,312.73,toys,BrandB,3034.83,New Ericmouth,west,28335.87,28023.14,709.67
6,137,2025-09-13,4,1091.58,58.96,electronics,BrandC,4600.62,South Donna,north,4366.32,4307.36,-14095.12
9,115,2025-09-26,3,1441.61,424.03,groceries,BrandB,661.3,New Ericmouth,west,4324.83,3900.8,1916.9
9,147,2025-10-09,9,5033.28,399.78,groceries,BrandC,485.91,New Ericmouth,west,45299.52,44899.74,40526.55
5,104,2025-09-11,6,1286.81,499.49,clothing,BrandC,848.92,Lake David,north,7720.86,7221.37,2127.85
3,138,2025-08-30,7,1210.94,207.02,toys,BrandB,3034.83,Lake Tammychester,east,8476.58,8269.56,-12974.25
5,131,2025-08-21,10,4828.01,166.9,groceries,BrandC,2587.55,Lake David,north,48280.1,48113.2,22237.7
8,111,2025-08-22,2,5135.67,280.21,furniture,BrandE,1331.93,North Kristopherborough,south,10271.34,9991.13,7327.27
5,134,2025-08-15,5,5130.62,318.75,toys,BrandD,891.59,Lake David,north,25653.1,25334.35,20876.4
6,141,2025-11-03,7,5604.36,5.65,groceries,BrandE,1878.61,South Donna,north,39230.52,39224.87,26074.6
2,147,2025-10-10,4,5966.73,100.59,groceries,BrandC,485.91,Brandonfurt,south,23866.92,23766.33,21822.69
8,140,2025-10-08,1,2848.4,140.81,toys,BrandE,648.15,North Kristopherborough,south,2848.4,2707.59,2059.44
2,150,2025-09-25,4,3365.54,395.1,electronics,BrandE,4892.12,Brandonfurt,south,13462.16,13067.06,-6501.42
3,125,2025-09-28,2,1850.32,153.89,electronics,BrandC,4862.25,Lake Tammychester,east,3700.64,3546.75,-6177.75
4,110,2025-09-08,7,544.07,253.34,toys,BrandA,2393.44,Saraville,north,3808.49,3555.15,-13198.93
7,144,2025-10-24,2,724.48,161.96,electronics,BrandD,1273.32,Lake David,south,1448.96,1287,-1259.64
9,116,2025-10-21,8,4394.7,3.07,electronics,BrandD,4435.46,New Ericmouth,west,35157.6,35154.53,-329.15
6,103,2025-10-10,10,3000.06,342.92,clothing,BrandD,4319.4,South Donna,north,30000.6,29657.68,-13536.32
2,137,2025-08-21,10,2085.48,170.68,electronics,BrandC,4600.62,Brandonfurt,south,20854.8,20684.12,-25322.08
7,145,2025-09-19,1,900.06,362.2,electronics,BrandE,1280.27,Lake David,south,900.06,537.86,-742.41
1,108,2025-08-29,5,3984.52,308,toys,BrandB,1985.36,Thomasberg,south,19922.6,19614.6,9687.8
5,113,2025-10-21,3,735.26,14.56,furniture,BrandE,4717.91,Lake David,north,2205.78,2191.22,-11962.51
9,102,2025-09-17,2,3774.17,87.81,electronics,BrandC,3803.33,New Ericmouth,west,7548.34,7460.53,-146.13
2,129,2025-09-14,1,5415.69,165.26,groceries,BrandB,3163.97,Brandonfurt,south,5415.69,5250.43,2086.46
8,121,2025-09-27,3,2009.05,168.97,clothing,BrandC,874.97,North Kristopherborough,south,6027.15,5858.18,3233.27
6,127,2025-11-02,1,2786.28,336.24,electronics,BrandC,2587.64,South Donna,north,2786.28,2450.04,-137.6
5,110,2025-08-30,3,3755.6,458.08,toys,BrandA,2393.44,Lake David,north,11266.8,10808.72,3628.4
10,127,2025-10-29,8,1938.2,398.63,electronics,BrandC,2587.64,New Melanie,south,15505.6,15106.97,-5594.15
7,145,2025-08-22,6,3567.39,322.83,electronics,BrandE,1280.27,Lake David,south,21404.34,21081.51,13399.89
6,114,2025-10-15,9,3458.48,240.75,toys,BrandB,3433.39,South Donna,north,31126.32,30885.57,-14.94
2,127,2025-08-30,9,2282.29,313.6,electronics,BrandC,2587.64,Brandonfurt,south,20540.61,20227.01,-3061.75
4,133,2025-09-07,5,2000.55,446.03,furniture,BrandD,1932.18,Saraville,north,10002.75,9556.72,-104.18
8,150,2025-09-29,3,2655.6,268.48,electronics,BrandE,4892.12,North Kristopherborough,south,7966.8,7698.32,-6978.04
1,140,2025-11-02,6,178.27,167.55,toys,BrandE,648.15,Thomasberg,south,1069.62,902.07,-2986.83
10,131,2025-10-11,3,1590.12,391.99,groceries,BrandC,2587.55,New Melanie,south,4770.36,4378.37,-3384.28
9,148,2025-08-31,5,1445.93,206.98,electronics,BrandB,3686.35,New Ericmouth,west,7229.65,7022.67,-11409.08
6,147,2025-10-17,2,4477.92,371.29,groceries,BrandC,485.91,South Donna,north,8955.84,8584.55,7612.73
10,104,2025-11-07,1,2701.33,417.55,clothing,BrandC,848.92,New Melanie,south,2701.33,2283.78,1434.86
4,146,2025-08-24,6,5064.64,149.67,clothing,BrandD,2880.05,Saraville,north,30387.84,30238.17,12957.87
2,109,2025-09-17,7,935.69,362.48,clothing,BrandC,3019.85,Brandonfurt,south,6549.83,6187.35,-14951.6
8,134,2025-09-22,5,4437.89,157.75,toys,BrandD,891.59,North Kristopherborough,south,22189.45,22031.7,17573.75
5,114,2025-08-18,9,5285.63,267.94,toys,BrandB,3433.39,Lake David,north,47570.67,47302.73,16402.22
7,136,2025-10-28,2,2857.66,104.13,furniture,BrandB,4619.93,Lake David,south,5715.32,5611.19,-3628.67
2,121,2025-08-28,5,2248.64,342.75,clothing,BrandC,874.97,Brandonfurt,south,11243.2,10900.45,6525.6
3,143,2025-11-04,10,1937.01,399.77,clothing,BrandE,4053.2,Lake Tammychester,east,19370.1,18970.33,-21561.67
1,131,2025-11-03,2,3377.28,444.01,groceries,BrandC,2587.55,Thomasberg,south,6754.56,6310.55,1135.45
1,134,2025-10-05,8,1178.26,176.8,toys,BrandD,891.59,Thomasberg,south,9426.08,9249.28,2116.56
5,125,2025-11-02,8,3698.77,484.81,electronics,BrandC,4862.25,Lake David,north,29590.16,29105.35,-9792.65
8,121,2025-08-29,9,5074.49,140.23,clothing,BrandC,874.97,North Kristopherborough,south,45670.41,45530.18,37655.45
2,112,2025-09-14,6,5173.47,15.59,clothing,BrandB,2810.81,Brandonfurt,south,31040.82,31025.23,14160.37
2,130,2025-10-03,1,969.01,491.81,toys,BrandE,4224.18,Brandonfurt,south,969.01,477.2,-3746.98
4,135,2025-08-29,8,3300.92,313.26,electronics,BrandD,4772.15,Saraville,north,26407.36,26094.1,-12083.1
9,122,2025-09-18,10,1689.92,421.2,clothing,BrandA,115.9,New Ericmouth,west,16899.2,16478,15319
3,135,2025-10-22,3,5335.06,285.49,electronics,BrandD,4772.15,Lake Tammychester,east,16005.18,15719.69,1403.24
7,123,2025-08-15,6,597.3,194.78,groceries,BrandB,3638.25,Lake David,south,3583.8,3389.02,-18440.48
8,144,2025-10-15,3,591.09,297.6,electronics,BrandD,1273.32,North Kristopherborough,south,1773.27,1475.67,-2344.29
6,150,2025-08-19,5,258.99,432.3,electronics,BrandE,4892.12,South Donna,north,1294.95,862.65,-23597.95
9,147,2025-08-13,2,3116.99,375.77,groceries,BrandC,485.91,New Ericmouth,west,6233.98,5858.21,4886.39
7,144,2025-09-17,10,332.49,352.63,electronics,BrandD,1273.32,Lake David,south,3324.9,2972.27,-9760.93
10,142,2025-10-19,2,3554.06,157.25,toys,BrandC,4928.07,New Melanie,south,7108.12,6950.87,-2905.27
3,145,2025-10-12,4,2520.04,15.81,electronics,BrandE,1280.27,Lake Tammychester,east,10080.16,10064.35,4943.27
7,117,2025-09-17,9,3601.71,206.93,clothing,BrandD,3779.3,Lake David,south,32415.39,32208.46,-1805.24
2,140,2025-08-28,1,5451.88,248.53,toys,BrandE,648.15,Brandonfurt,south,5451.88,5203.35,4555.2
8,131,2025-10-20,1,3376.82,118.82,groceries,BrandC,2587.55,North Kristopherborough,south,3376.82,3258,670.45
10,113,2025-09-21,1,3329.3,225.95,furniture,BrandE,4717.91,New Melanie,south,3329.3,3103.35,-1614.56
7,116,2025-10-20,4,5992.56,475.36,electronics,BrandD,4435.46,Lake David,south,23970.24,23494.88,5753.04
5,118,2025-09-28,1,2911.81,108.07,furniture,BrandC,3866.13,Lake David,north,2911.81,2803.74,-1062.39
1,136,2025-09-29,8,4684.9,151.16,furniture,BrandB,4619.93,Thomasberg,south,37479.2,37328.04,368.6
6,120,2025-11-05,6,2290.04,56.12,groceries,BrandB,1538.15,South Donna,north,13740.24,13684.12,4455.22
4,115,2025-10-24,7,1456.34,392.47,groceries,BrandB,661.3,Saraville,north,10194.38,9801.91,5172.81
8,120,2025-09-04,3,4667.05,388.9,groceries,BrandB,1538.15,North Kristopherborough,south,14001.15,13612.25,8997.8
8,150,2025-08-29,3,4439.38,456.68,electronics,BrandE,4892.12,North Kristopherborough,south,13318.14,12861.46,-1814.9
4,119,2025-09-03,1,1852.35,221.89,groceries,BrandE,1766.86,Saraville,north,1852.35,1630.46,-136.4
6,146,2025-10-30,9,2868.5,12.47,clothing,BrandD,2880.05,South Donna,north,25816.5,25804.03,-116.42
2,114,2025-10-18,7,3135.91,241.33,toys,BrandB,3433.39,Brandonfurt,south,21951.37,21710.04,-2323.69
6,145,2025-10-27,4,2471.19,250.03,electronics,BrandE,1280.27,South Donna,north,9884.76,9634.73,4513.65
9,146,2025-09-27,6,3087.68,95.11,clothing,BrandD,2880.05,New Ericmouth,west,18526.08,18430.97,1150.67
6,132,2025-08-12,4,4026.67,461.82,electronics,BrandB,1074.66,South Donna,north,16106.68,15644.86,11346.22
1,121,2025-10-06,7,5110.69,366.22,clothing,BrandC,874.97,Thomasberg,south,35774.83,35408.61,29283.82
7,131,2025-10-27,6,4868.26,261.81,groceries,BrandC,2587.55,Lake David,south,29209.56,28947.75,13422.45
5,123,2025-08-14,5,3742.11,387.77,groceries,BrandB,3638.25,Lake David,north,18710.55,18322.78,131.53
4,136,2025-08-30,2,1120.18,71.65,furniture,BrandB,4619.93,Saraville,north,2240.36,2168.71,-7071.15
2,147,2025-11-02,10,3157.7,435.9,groceries,BrandC,485.91,Brandonfurt,south,31577,31141.1,26282
8,118,2025-09-29,6,2760.39,411.07,furniture,BrandC,3866.13,North Kristopherborough,south,16562.34,16151.27,-7045.51
2,119,2025-08-18,2,1198,469.01,groceries,BrandE,1766.86,Brandonfurt,south,2396,1926.99,-1606.73
4,108,2025-09-12,9,5699.96,338.36,toys,BrandB,1985.36,Saraville,north,51299.64,50961.28,33093.04
10,137,2025-10-19,1,4007.57,66.36,electronics,BrandC,4600.62,New Melanie,south,4007.57,3941.21,-659.41
1,144,2025-10-11,3,5811.25,362.29,electronics,BrandD,1273.32,Thomasberg,south,17433.75,17071.46,13251.5
1,135,2025-10-05,4,4455.13,229.68,electronics,BrandD,4772.15,Thomasberg,south,17820.52,17590.84,-1497.76
6,125,2025-08-14,9,2978.49,356.84,electronics,BrandC,4862.25,South Donna,north,26806.41,26449.57,-17310.68
4,126,2025-10-16,1,2248.95,261.17,furniture,BrandD,3833.61,Saraville,north,2248.95,1987.78,-1845.83
3,123,2025-10-01,7,1430.09,2.05,groceries,BrandB,3638.25,Lake Tammychester,east,10010.63,10008.58,-15459.17
10,150,2025-10-08,2,3002.71,466.17,electronics,BrandE,4892.12,New Melanie,south,6005.42,5539.25,-4244.99
4,110,2025-10-20,8,517.74,343.53,toys,BrandA,2393.44,Saraville,north,4141.92,3798.39,-15349.13
2,119,2025-09-27,5,2311.2,297.14,groceries,BrandE,1766.86,Brandonfurt,south,11556,11258.86,2424.56
9,103,2025-10-08,5,400.43,43.54,clothing,BrandD,4319.4,New Ericmouth,west,2002.15,1958.61,-19638.39
4,119,2025-08-21,6,1359.63,233.44,groceries,BrandE,1766.86,Saraville,north,8157.78,7924.34,-2676.82
10,146,2025-09-25,2,5460.2,23.07,clothing,BrandD,2880.05,New Melanie,south,10920.4,10897.33,5137.23
4,106,2025-10-05,9,2263.32,260.29,toys,BrandC,3434.36,Saraville,north,20369.88,20109.59,-10799.65
4,123,2025-09-10,8,2897.59,329.49,groceries,BrandB,3638.25,Saraville,north,23180.72,22851.23,-6254.77
6,129,2025-11-02,1,2809.66,156.24,groceries,BrandB,3163.97,South Donna,north,2809.66,2653.42,-510.55
3,142,2025-10-14,6,421.66,288.78,toys,BrandC,4928.07,Lake Tammychester,east,2529.96,2241.18,-27327.24
10,117,2025-09-28,4,5886.45,156.07,clothing,BrandD,3779.3,New Melanie,south,23545.8,23389.73,8272.53
1,148,2025-08-22,5,2045.82,446.07,electronics,BrandB,3686.35,Thomasberg,south,10229.1,9783.03,-8648.72
5,131,2025-09-17,10,4266.86,160.44,groceries,BrandC,2587.55,Lake David,north,42668.6,42508.16,16632.66
3,114,2025-11-07,5,3200.03,96.27,toys,BrandB,3433.39,Lake Tammychester,east,16000.15,15903.88,-1263.07
3,113,2025-11-05,10,5003.44,138.32,furniture,BrandE,4717.91,Lake Tammychester,east,50034.4,49896.08,2716.98
9,135,2025-09-23,4,5034,159.57,electronics,BrandD,4772.15,New Ericmouth,west,20136,19976.43,887.83
5,118,2025-10-18,8,1690.4,220.56,furniture,BrandC,3866.13,Lake David,north,13523.2,13302.64,-17626.4
3,136,2025-08-19,6,3334.45,58.83,furniture,BrandB,4619.93,Lake Tammychester,east,20006.7,19947.87,-7771.71
2,145,2025-10-06,10,1167.02,74.66,electronics,BrandE,1280.27,Brandonfurt,south,11670.2,11595.54,-1207.16
1,118,2025-09-12,8,3974,136.82,furniture,BrandC,3866.13,Thomasberg,south,31792,31655.18,726.14
3,109,2025-09-09,4,2286.99,7.63,clothing,BrandC,3019.85,Lake Tammychester,east,9147.96,9140.33,-2939.07
1,107,2025-09-30,9,3972.02,311.47,electronics,BrandC,3022.4,Thomasberg,south,35748.18,35436.71,8235.11
6,140,2025-10-05,4,5037.49,257.03,toys,BrandE,648.15,South Donna,north,20149.96,19892.93,17300.33
4,148,2025-09-27,3,3172.48,103.29,electronics,BrandB,3686.35,Saraville,north,9517.44,9414.15,-1644.9
10,138,2025-09-30,1,2351.52,175.16,toys,BrandB,3034.83,New Melanie,south,2351.52,2176.36,-858.47
6,116,2025-10-01,7,5457.37,159.24,electronics,BrandD,4435.46,South Donna,north,38201.59,38042.35,6994.13
1,116,2025-09-14,1,3170.77,70.78,electronics,BrandD,4435.46,Thomasberg,south,3170.77,3099.99,-1335.47
3,104,2025-11-04,4,2214.45,352.18,clothing,BrandC,848.92,Lake Tammychester,east,8857.8,8505.62,5109.94
5,143,2025-09-25,9,5226.16,141.63,clothing,BrandE,4053.2,Lake David,north,47035.44,46893.81,10415.01
1,134,2025-08-28,6,2998.14,122.41,toys,BrandD,891.59,Thomasberg,south,17988.84,17866.43,12516.89
3,115,2025-08-26,1,2970.34,35.62,groceries,BrandB,661.3,Lake Tammychester,east,2970.34,2934.72,2273.42
7,141,2025-09-18,6,3684.63,306.63,groceries,BrandE,1878.61,Lake David,south,22107.78,21801.15,10529.49
9,115,2025-10-11,1,3085.75,169.37,groceries,BrandB,661.3,New Ericmouth,west,3085.75,2916.38,2255.08
2,104,2025-11-06,7,962.96,221.82,clothing,BrandC,848.92,Brandonfurt,south,6740.72,6518.9,576.46
2,107,2025-08-19,5,1118.79,65.04,electronics,BrandC,3022.4,Brandonfurt,south,5593.95,5528.91,-9583.09
8,127,2025-10-16,2,600.97,235.37,electronics,BrandC,2587.64,North Kristopherborough,south,1201.94,966.57,-4208.71
8,122,2025-08-22,4,3914.34,337.75,clothing,BrandA,115.9,North Kristopherborough,south,15657.36,15319.61,14856.01
6,146,2025-10-06,9,1387.38,52.96,clothing,BrandD,2880.05,South Donna,north,12486.42,12433.46,-13486.99
9,131,2025-08-30,4,1243.4,26.9,groceries,BrandC,2587.55,New Ericmouth,west,4973.6,4946.7,-5403.5
10,107,2025-08-25,7,2269,213.23,electronics,BrandC,3022.4,New Melanie,south,15883,15669.77,-5487.03
2,144,2025-10-31,8,4346.22,89.49,electronics,BrandD,1273.32,Brandonfurt,south,34769.76,34680.27,24493.71
8,150,2025-09-23,1,842.23,298.06,electronics,BrandE,4892.12,North Kristopherborough,south,842.23,544.17,-4347.95
9,109,2025-09-13,3,1497.53,296.38,clothing,BrandC,3019.85,New Ericmouth,west,4492.59,4196.21,-4863.34
4,101,2025-09-16,5,4895.36,418.09,electronics,BrandD,2518.23,Saraville,north,24476.8,24058.71,11467.56
10,136,2025-09-19,2,4363.5,349.68,furniture,BrandB,4619.93,New Melanie,south,8727,8377.32,-862.54
1,111,2025-08-12,1,2966.87,308.16,furniture,BrandE,1331.93,Thomasberg,south,2966.87,2658.71,1326.78
9,127,2025-09-03,4,2951.07,156.22,electronics,BrandC,2587.64,New Ericmouth,west,11804.28,11648.06,1297.5
5,142,2025-08-16,9,1382.62,408.72,toys,BrandC,4928.07,Lake David,north,12443.58,12034.86,-32317.77
8,131,2025-08-14,7,1093.29,356.45,groceries,BrandC,2587.55,North Kristopherborough,south,7653.03,7296.58,-10816.27
1,131,2025-09-16,6,5025.19,335.44,groceries,BrandC,2587.55,Thomasberg,south,30151.14,29815.7,14290.4
1,142,2025-10-28,8,281.31,266.74,toys,BrandC,4928.07,Thomasberg,south,2250.48,1983.74,-37440.82
8,113,2025-09-24,2,402.39,486.84,furniture,BrandE,4717.91,North Kristopherborough,south,804.78,317.94,-9117.88
7,149,2025-08-26,10,3504.9,377.87,clothing,BrandB,4098.51,Lake David,south,35049,34671.13,-6313.97
7,119,2025-08-23,2,1092.61,232.85,groceries,BrandE,1766.86,Lake David,south,2185.22,1952.37,-1581.35
2,121,2025-10-22,9,3832.81,65.9,clothing,BrandC,874.97,Brandonfurt,south,34495.29,34429.39,26554.66
8,119,2025-09-28,3,379.27,406.43,groceries,BrandE,1766.86,North Kristopherborough,south,1137.81,731.38,-4569.2
8,142,2025-11-03,7,3497.78,459.84,toys,BrandC,4928.07,North Kristopherborough,south,24484.46,24024.62,-10471.87
2,104,2025-08-25,2,477.09,234.14,clothing,BrandC,848.92,Brandonfurt,south,954.18,720.04,-977.8
2,150,2025-09-29,10,1660.82,227.79,electronics,BrandE,4892.12,Brandonfurt,south,16608.2,16380.41,-32540.79
6,106,2025-10-25,10,1203.22,342.24,toys,BrandC,3434.36,South Donna,north,12032.2,11689.96,-22653.64
10,142,2025-09-25,1,5755.69,355.11,toys,BrandC,4928.07,New Melanie,south,5755.69,5400.58,472.51
3,137,2025-11-02,7,3656.24,232.7,electronics,BrandC,4600.62,Lake Tammychester,east,25593.68,25360.98,-6843.36
2,115,2025-10-29,3,3447.09,115.85,groceries,BrandB,661.3,Brandonfurt,south,10341.27,10225.42,8241.52
3,135,2025-10-01,4,258.93,111.9,electronics,BrandD,4772.15,Lake Tammychester,east,1035.72,923.82,-18164.78
5,148,2025-11-04,5,4359.35,430.55,electronics,BrandB,3686.35,Lake David,north,21796.75,21366.2,2934.45
10,147,2025-08-31,5,4021.21,308.47,groceries,BrandC,485.91,New Melanie,south,20106.05,19797.58,17368.03
10,103,2025-09-26,6,1808.21,456.43,clothing,BrandD,4319.4,New Melanie,south,10849.26,10392.83,-15523.57
9,112,2025-10-22,7,651.63,196.04,clothing,BrandB,2810.81,New Ericmouth,west,4561.41,4365.37,-15310.3
6,127,2025-09-20,6,2777.84,349.81,electronics,BrandC,2587.64,South Donna,north,16667.04,16317.23,791.39
7,112,2025-10-25,6,5957.74,332.59,clothing,BrandB,2810.81,Lake David,south,35746.44,35413.85,18548.99
10,103,2025-10-31,8,5223.72,394.39,clothing,BrandD,4319.4,New Melanie,south,41789.76,41395.37,6840.17
9,126,2025-10-02,5,1147.82,441.2,furniture,BrandD,3833.61,New Ericmouth,west,5739.1,5297.9,-13870.15
5,132,2025-08-20,4,5007.63,226.64,electronics,BrandB,1074.66,Lake David,north,20030.52,19803.88,15505.24
8,112,2025-10-08,2,3664.91,15.13,clothing,BrandB,2810.81,North Kristopherborough,south,7329.82,7314.69,1693.07
9,148,2025-09-23,4,4798.5,237.67,electronics,BrandB,3686.35,New Ericmouth,west,19194,18956.33,4210.93
10,119,2025-10-21,3,4949.65,175.72,groceries,BrandE,1766.86,New Melanie,south,14848.95,14673.23,9372.65
7,103,2025-09-28,10,1214.02,230.62,clothing,BrandD,4319.4,Lake David,south,12140.2,11909.58,-31284.42
2,101,2025-10-17,2,4008.95,85.4,electronics,BrandD,2518.23,Brandonfurt,south,8017.9,7932.5,2896.04
2,120,2025-08-21,3,1697.45,383.97,groceries,BrandB,1538.15,Brandonfurt,south,5092.35,4708.38,93.93
9,137,2025-10-18,2,4386.49,302.22,electronics,BrandC,4600.62,New Ericmouth,west,8772.98,8470.76,-730.48
4,139,2025-08-12,3,2154.63,63.7,groceries,BrandB,2494.17,Saraville,north,6463.89,6400.19,-1082.32
7,107,2025-11-07,8,2802.8,51.47,electronics,BrandC,3022.4,Lake David,south,22422.4,22370.93,-1808.27
8,122,2025-10-20,8,3604.99,408.78,clothing,BrandA,115.9,North Kristopherborough,south,28839.92,28431.14,27503.94
4,119,2025-09-16,6,1494.41,398.38,groceries,BrandE,1766.86,Saraville,north,8966.46,8568.08,-2033.08
7,130,2025-10-01,7,2404.95,162.93,toys,BrandE,4224.18,Lake David,south,16834.65,16671.72,-12897.54
6,142,2025-10-14,2,785.14,324.73,toys,BrandC,4928.07,South Donna,north,1570.28,1245.55,-8610.59
8,135,2025-09-15,9,1333.74,396.22,electronics,BrandD,4772.15,North Kristopherborough,south,12003.66,11607.44,-31341.91
7,134,2025-09-17,6,5178.61,266.37,toys,BrandD,891.59,Lake David,south,31071.66,30805.29,25455.75
7,132,2025-08-29,4,3100.5,200.41,electronics,BrandB,1074.66,Lake David,south,12402,12201.59,7902.95
2,109,2025-09-09,8,2605.8,206.72,clothing,BrandC,3019.85,Brandonfurt,south,20846.4,20639.68,-3519.12
6,133,2025-10-14,5,1024.93,310.44,furniture,BrandD,1932.18,South Donna,north,5124.65,4814.21,-4846.69
7,130,2025-09-06,8,713.35,273.97,toys,BrandE,4224.18,Lake David,south,5706.8,5432.83,-28360.61
6,118,2025-11-03,5,2933.83,486.95,furniture,BrandC,3866.13,South Donna,north,14669.15,14182.2,-5148.45
5,113,2025-10-13,2,3746.28,191.91,furniture,BrandE,4717.91,Lake David,north,7492.56,7300.65,-2135.17
